run_id,sample_idx,realization,Dind,Ku1,Aex,alpha,Temp,sigma,mx3_path,out_dir,returncode,timestamp_start,timestamp_end
263,263,0,0.0004267427082113,1412840.570330689,3.0877541144438753e-11,1.0,0.0,0.1455968742086456,mumax_dataset_ku_by_block_disorder/run_00263/run_00263.mx3,mumax_dataset_ku_by_block_disorder/run_00263,0,1764546742.9583025,1764546815.504547
264,264,0,0.0004593460152604,1357447.891491593,3.110074170958539e-11,1.0,0.0,0.1384919797078362,mumax_dataset_ku_by_block_disorder/run_00264/run_00264.mx3,mumax_dataset_ku_by_block_disorder/run_00264,0,1764546815.508285,1764546885.0749767
265,265,0,0.0009521931511243,1414151.3378121462,3.127673073584786e-11,1.0,0.0,0.1187311976456953,mumax_dataset_ku_by_block_disorder/run_00265/run_00265.mx3,mumax_dataset_ku_by_block_disorder/run_00265,0,1764546885.078608,1764546958.980191
266,266,0,0.0010919923745777,1405945.7656596252,3.1640965383964084e-11,1.0,0.0,0.0770809288824217,mumax_dataset_ku_by_block_disorder/run_00266/run_00266.mx3,mumax_dataset_ku_by_block_disorder/run_00266,0,1764546958.9838257,1764547028.8213904
267,267,0,0.0014255960454487,1401850.5457743588,3.0346600415048185e-11,1.0,0.0,0.0553377430155026,mumax_dataset_ku_by_block_disorder/run_00267/run_00267.mx3,mumax_dataset_ku_by_block_disorder/run_00267,0,1764547028.8249252,1764547097.9789786
268,268,0,0.0013260012427815,1415330.0437981093,3.132779283215813e-11,1.0,0.0,0.0200098431168624,mumax_dataset_ku_by_block_disorder/run_00268/run_00268.mx3,mumax_dataset_ku_by_block_disorder/run_00268,0,1764547097.9827948,1764547170.4653316
269,269,0,0.0010196572702533,1403926.26739191,3.0653081239477764e-11,1.0,0.0,0.0348702079652042,mumax_dataset_ku_by_block_disorder/run_00269/run_00269.mx3,mumax_dataset_ku_by_block_disorder/run_00269,0,1764547170.469425,1764547240.0111234
270,270,0,0.0001345590396509,1385907.4072208968,3.125107767577922e-11,1.0,0.0,0.057788337112822,mumax_dataset_ku_by_block_disorder/run_00270/run_00270.mx3,mumax_dataset_ku_by_block_disorder/run_00270,0,1764547240.0148137,1764547311.2366784
271,271,0,0.0007415787157687,1403355.749286746,3.1418677188204946e-11,1.0,0.0,0.0731943922254114,mumax_dataset_ku_by_block_disorder/run_00271/run_00271.mx3,mumax_dataset_ku_by_block_disorder/run_00271,0,1764547311.240337,1764547383.9092894
272,272,0,0.0005396545830596,1440497.3088047225,3.1366581459194326e-11,1.0,0.0,0.0973446424169452,mumax_dataset_ku_by_block_disorder/run_00272/run_00272.mx3,mumax_dataset_ku_by_block_disorder/run_00272,0,1764547383.9131005,1764547458.5594149
273,273,0,0.0004150623999735,1412599.045953599,3.053734269857582e-11,1.0,0.0,0.0282815834344899,mumax_dataset_ku_by_block_disorder/run_00273/run_00273.mx3,mumax_dataset_ku_by_block_disorder/run_00273,0,1764547458.563317,1764547526.6749294
274,274,0,0.0003081669379863,1375385.6500284283,3.0880081573649214e-11,1.0,0.0,0.0930285557440902,mumax_dataset_ku_by_block_disorder/run_00274/run_00274.mx3,mumax_dataset_ku_by_block_disorder/run_00274,0,1764547526.6786258,1764547595.1207025
275,275,0,0.001237621354885,1379481.3231983625,3.1970654529378774e-11,1.0,0.0,0.0271442147829821,mumax_dataset_ku_by_block_disorder/run_00275/run_00275.mx3,mumax_dataset_ku_by_block_disorder/run_00275,0,1764547595.1244483,1764547672.4294634
276,276,0,0.0001407480656005,1391003.4015406703,3.1247992150847344e-11,1.0,0.0,0.0652439528211326,mumax_dataset_ku_by_block_disorder/run_00276/run_00276.mx3,mumax_dataset_ku_by_block_disorder/run_00276,0,1764547672.4332428,1764547742.047887
277,277,0,0.0003295901461277,1409686.1447867996,3.2241477033107816e-11,1.0,0.0,0.0208044585629281,mumax_dataset_ku_by_block_disorder/run_00277/run_00277.mx3,mumax_dataset_ku_by_block_disorder/run_00277,0,1764547742.0519917,1764547819.519652
278,278,0,0.0005610420822673,1385019.384594246,3.038925469615637e-11,1.0,0.0,0.1113150810645863,mumax_dataset_ku_by_block_disorder/run_00278/run_00278.mx3,mumax_dataset_ku_by_block_disorder/run_00278,0,1764547819.5235937,1764547887.2904153
279,279,0,0.0008220237572111,1407246.609066284,3.0567762517203594e-11,1.0,0.0,0.0385818005556339,mumax_dataset_ku_by_block_disorder/run_00279/run_00279.mx3,mumax_dataset_ku_by_block_disorder/run_00279,0,1764547887.2947626,1764547954.4258547
280,280,0,0.0012984490006244,1433282.6019893151,2.9963373553008226e-11,1.0,0.0,0.0865460852853598,mumax_dataset_ku_by_block_disorder/run_00280/run_00280.mx3,mumax_dataset_ku_by_block_disorder/run_00280,0,1764547954.4298406,1764548021.4764726
281,281,0,0.0009935582792824,1435201.257577445,3.0842042045875155e-11,1.0,0.0,0.06412259279796,mumax_dataset_ku_by_block_disorder/run_00281/run_00281.mx3,mumax_dataset_ku_by_block_disorder/run_00281,0,1764548021.4804592,1764548099.8079617
282,282,0,0.0001349304182837,1397828.460715034,3.1341290260051716e-11,1.0,0.0,0.0362235587889144,mumax_dataset_ku_by_block_disorder/run_00282/run_00282.mx3,mumax_dataset_ku_by_block_disorder/run_00282,0,1764548099.8118124,1764548170.0553954
283,283,0,0.00073745050558,1404736.4939331906,3.135112154089371e-11,1.0,0.0,0.1323213333394547,mumax_dataset_ku_by_block_disorder/run_00283/run_00283.mx3,mumax_dataset_ku_by_block_disorder/run_00283,0,1764548170.0593152,1764548241.6735437
284,284,0,0.0001343337149229,1369200.7505282548,3.1178317796311505e-11,1.0,0.0,0.079013621794235,mumax_dataset_ku_by_block_disorder/run_00284/run_00284.mx3,mumax_dataset_ku_by_block_disorder/run_00284,0,1764548241.6774786,1764548311.9293497
285,285,0,0.0008416274258002,1362968.3213760848,3.0793625188546944e-11,1.0,0.0,0.0120511455282167,mumax_dataset_ku_by_block_disorder/run_00285/run_00285.mx3,mumax_dataset_ku_by_block_disorder/run_00285,0,1764548311.9356408,1764548385.6693969
286,286,0,0.0005822453693796,1410218.1787263858,2.9884474544565085e-11,1.0,0.0,0.0599774518636556,mumax_dataset_ku_by_block_disorder/run_00286/run_00286.mx3,mumax_dataset_ku_by_block_disorder/run_00286,0,1764548385.6733382,1764548451.1637096
287,287,0,7.034345853363466e-05,1394395.3994275315,3.1204121508078114e-11,1.0,0.0,0.0160680060439721,mumax_dataset_ku_by_block_disorder/run_00287/run_00287.mx3,mumax_dataset_ku_by_block_disorder/run_00287,0,1764548451.1680791,1764548531.328666
288,288,0,0.0008354507620771,1382715.97159166,3.116454291285247e-11,1.0,0.0,0.1026730755082801,mumax_dataset_ku_by_block_disorder/run_00288/run_00288.mx3,mumax_dataset_ku_by_block_disorder/run_00288,0,1764548531.3325784,1764548604.2784896
289,289,0,0.0011445583111636,1379881.5876253408,3.139928158801563e-11,1.0,0.0,0.0586119758405849,mumax_dataset_ku_by_block_disorder/run_00289/run_00289.mx3,mumax_dataset_ku_by_block_disorder/run_00289,0,1764548604.282513,1764548683.327678
290,290,0,0.0013740079893149,1403511.5175023756,3.0594866432800993e-11,1.0,0.0,0.1448224746837813,mumax_dataset_ku_by_block_disorder/run_00290/run_00290.mx3,mumax_dataset_ku_by_block_disorder/run_00290,0,1764548683.3316965,1764548756.417245
291,291,0,0.000646153569807,1390965.4796434618,3.089897801895628e-11,1.0,0.0,0.1138137121422076,mumax_dataset_ku_by_block_disorder/run_00291/run_00291.mx3,mumax_dataset_ku_by_block_disorder/run_00291,0,1764548756.421295,1764548825.4140325
292,292,0,0.0011610185523517,1438706.836153297,3.1143554268327133e-11,1.0,0.0,0.0010114955195192,mumax_dataset_ku_by_block_disorder/run_00292/run_00292.mx3,mumax_dataset_ku_by_block_disorder/run_00292,0,1764548825.4183612,1764548901.8721013
293,293,0,0.0012254612781065,1422212.586247967,3.0713366499871766e-11,1.0,0.0,0.0612954441647804,mumax_dataset_ku_by_block_disorder/run_00293/run_00293.mx3,mumax_dataset_ku_by_block_disorder/run_00293,0,1764548901.8762443,1764548973.727215
294,294,0,0.0004059255215833,1425891.7180042248,3.077804858767163e-11,1.0,0.0,0.1096632168430592,mumax_dataset_ku_by_block_disorder/run_00294/run_00294.mx3,mumax_dataset_ku_by_block_disorder/run_00294,0,1764548973.7313125,1764549049.9761405
295,295,0,0.0001854558979792,1386208.2288072023,2.971537812629544e-11,1.0,0.0,0.0752380566329984,mumax_dataset_ku_by_block_disorder/run_00295/run_00295.mx3,mumax_dataset_ku_by_block_disorder/run_00295,0,1764549049.9799912,1764549118.7852108
296,296,0,0.0013795779350845,1374540.556492185,3.1044334017563886e-11,1.0,0.0,0.044794335822166,mumax_dataset_ku_by_block_disorder/run_00296/run_00296.mx3,mumax_dataset_ku_by_block_disorder/run_00296,0,1764549118.7892098,1764549189.232012
297,297,0,0.0011415264842095,1374242.156825686,3.09007329113395e-11,1.0,0.0,0.0093318233878107,mumax_dataset_ku_by_block_disorder/run_00297/run_00297.mx3,mumax_dataset_ku_by_block_disorder/run_00297,0,1764549189.2359746,1764549262.5732958
298,298,0,0.0014582602640413,1345217.0074974257,3.0974720347197645e-11,1.0,0.0,0.067894459143493,mumax_dataset_ku_by_block_disorder/run_00298/run_00298.mx3,mumax_dataset_ku_by_block_disorder/run_00298,0,1764549262.5773013,1764549332.965342
299,299,0,0.0008885636349543,1370876.751813914,2.9363672343501034e-11,1.0,0.0,0.1261978497953478,mumax_dataset_ku_by_block_disorder/run_00299/run_00299.mx3,mumax_dataset_ku_by_block_disorder/run_00299,0,1764549332.9695573,1764549400.3298578
300,300,0,0.0009994142379795,1316732.5074409817,3.0889717857235097e-11,1.0,0.0,0.115761899053893,mumax_dataset_ku_by_block_disorder/run_00300/run_00300.mx3,mumax_dataset_ku_by_block_disorder/run_00300,0,1764549400.3338442,1764549473.4337823
301,301,0,0.0010543942285062,1426621.696714676,3.0726076313630567e-11,1.0,0.0,0.0841172699029833,mumax_dataset_ku_by_block_disorder/run_00301/run_00301.mx3,mumax_dataset_ku_by_block_disorder/run_00301,0,1764549473.43797,1764549542.17992
302,302,0,0.0002351904097967,1418555.092326146,3.008190680643232e-11,1.0,0.0,0.1140453091457317,mumax_dataset_ku_by_block_disorder/run_00302/run_00302.mx3,mumax_dataset_ku_by_block_disorder/run_00302,0,1764549542.184127,1764549610.1406934
303,303,0,0.0014934169385401,1382301.191229536,3.1447319582745273e-11,1.0,0.0,0.0546286634156111,mumax_dataset_ku_by_block_disorder/run_00303/run_00303.mx3,mumax_dataset_ku_by_block_disorder/run_00303,0,1764549610.1448326,1764549679.7529566
304,304,0,0.0002481960300035,1345402.9148485593,3.1567969830678124e-11,1.0,0.0,0.0689193410707003,mumax_dataset_ku_by_block_disorder/run_00304/run_00304.mx3,mumax_dataset_ku_by_block_disorder/run_00304,0,1764549679.7569673,1764549754.1246586
305,305,0,0.000585735662073,1348240.669112892,3.0727992449101866e-11,1.0,0.0,0.1024960735348675,mumax_dataset_ku_by_block_disorder/run_00305/run_00305.mx3,mumax_dataset_ku_by_block_disorder/run_00305,0,1764549754.1287522,1764549824.3942568
306,306,0,0.000249718015596,1375431.0683403506,3.030590720998486e-11,1.0,0.0,0.0471858020451138,mumax_dataset_ku_by_block_disorder/run_00306/run_00306.mx3,mumax_dataset_ku_by_block_disorder/run_00306,0,1764549824.3983445,1764549897.1743376
307,307,0,0.0001882005055553,1372658.943630951,3.086215805985966e-11,1.0,0.0,0.0984873630855615,mumax_dataset_ku_by_block_disorder/run_00307/run_00307.mx3,mumax_dataset_ku_by_block_disorder/run_00307,0,1764549897.1786644,1764549965.9587564
308,308,0,7.446449384677406e-05,1391697.1602783152,3.071450174175315e-11,1.0,0.0,0.0320669321783478,mumax_dataset_ku_by_block_disorder/run_00308/run_00308.mx3,mumax_dataset_ku_by_block_disorder/run_00308,0,1764549965.9629576,1764550036.0544696
309,309,0,0.0011508781968936,1409041.3241443648,3.104891013824326e-11,1.0,0.0,0.1284897140848813,mumax_dataset_ku_by_block_disorder/run_00309/run_00309.mx3,mumax_dataset_ku_by_block_disorder/run_00309,0,1764550036.0585997,1764550104.2841835
310,310,0,0.0012433029206896,1402364.1180757368,3.0312651996843e-11,1.0,0.0,0.001621798755605,mumax_dataset_ku_by_block_disorder/run_00310/run_00310.mx3,mumax_dataset_ku_by_block_disorder/run_00310,0,1764550104.2882874,1764550184.3116868
311,311,0,0.0010747745983755,1406229.634881382,3.058960742113786e-11,1.0,0.0,0.082937932573939,mumax_dataset_ku_by_block_disorder/run_00311/run_00311.mx3,mumax_dataset_ku_by_block_disorder/run_00311,0,1764550184.3159666,1764550254.6066418
312,312,0,0.0012646886539817,1406313.0088666098,3.0455438802614267e-11,1.0,0.0,0.1490012887459244,mumax_dataset_ku_by_block_disorder/run_00312/run_00312.mx3,mumax_dataset_ku_by_block_disorder/run_00312,0,1764550254.6107569,1764550326.5224223
313,313,0,0.0011045979536791,1365640.1549716294,3.040093826406738e-11,1.0,0.0,0.0700257055694383,mumax_dataset_ku_by_block_disorder/run_00313/run_00313.mx3,mumax_dataset_ku_by_block_disorder/run_00313,0,1764550326.5265875,1764550403.9580898
314,314,0,0.001015928841506,1403356.5602048065,3.0944805612289e-11,1.0,0.0,0.0876696159928633,mumax_dataset_ku_by_block_disorder/run_00314/run_00314.mx3,mumax_dataset_ku_by_block_disorder/run_00314,0,1764550403.962425,1764550475.1567929
315,315,0,0.0004576907305929,1437621.4339522566,3.1653826373693634e-11,1.0,0.0,0.0873669163224105,mumax_dataset_ku_by_block_disorder/run_00315/run_00315.mx3,mumax_dataset_ku_by_block_disorder/run_00315,0,1764550475.1609724,1764550547.6224434
316,316,0,0.0001022701277729,1411843.533726424,3.1312920923836175e-11,1.0,0.0,0.13717340141245,mumax_dataset_ku_by_block_disorder/run_00316/run_00316.mx3,mumax_dataset_ku_by_block_disorder/run_00316,0,1764550547.6267786,1764550618.055745
317,317,0,0.0007154454276396,1434376.5620400575,2.9288277376712007e-11,1.0,0.0,0.0365789975481013,mumax_dataset_ku_by_block_disorder/run_00317/run_00317.mx3,mumax_dataset_ku_by_block_disorder/run_00317,0,1764550618.0600977,1764550683.4390006
318,318,0,0.0014110918315708,1396313.2410183004,3.1427126605475144e-11,1.0,0.0,0.0436753921194075,mumax_dataset_ku_by_block_disorder/run_00318/run_00318.mx3,mumax_dataset_ku_by_block_disorder/run_00318,0,1764550683.4431996,1764550754.8050995
319,319,0,0.0009441355670918,1440866.1299636364,3.0896913852282216e-11,1.0,0.0,0.1066286620502755,mumax_dataset_ku_by_block_disorder/run_00319/run_00319.mx3,mumax_dataset_ku_by_block_disorder/run_00319,0,1764550754.809207,1764550823.5194485
320,320,0,0.0007432007945671,1355376.5666878289,3.0881010485707747e-11,1.0,0.0,0.1487430325580905,mumax_dataset_ku_by_block_disorder/run_00320/run_00320.mx3,mumax_dataset_ku_by_block_disorder/run_00320,0,1764550823.524053,1764550893.4833615
321,321,0,4.447794666577115e-05,1384349.0417664633,3.123921007102067e-11,1.0,0.0,0.0626150867679481,mumax_dataset_ku_by_block_disorder/run_00321/run_00321.mx3,mumax_dataset_ku_by_block_disorder/run_00321,0,1764550893.4876516,1764550959.5970483
322,322,0,0.001123356123292,1378161.2248399928,3.0091000789783685e-11,1.0,0.0,0.0412630211051449,mumax_dataset_ku_by_block_disorder/run_00322/run_00322.mx3,mumax_dataset_ku_by_block_disorder/run_00322,0,1764550959.6016085,1764551031.0077522
323,323,0,0.001422601272853,1401495.288983469,3.0546662633398406e-11,1.0,0.0,0.0455394063780774,mumax_dataset_ku_by_block_disorder/run_00323/run_00323.mx3,mumax_dataset_ku_by_block_disorder/run_00323,0,1764551031.012355,1764551097.6047068
324,324,0,0.0010169138874865,1402140.8752259712,3.008236773553996e-11,1.0,0.0,0.0215229103953648,mumax_dataset_ku_by_block_disorder/run_00324/run_00324.mx3,mumax_dataset_ku_by_block_disorder/run_00324,0,1764551097.6097095,1764551166.29347
325,325,0,0.0003312670137904,1389565.2550497716,3.093706594071336e-11,1.0,0.0,0.1160808836202092,mumax_dataset_ku_by_block_disorder/run_00325/run_00325.mx3,mumax_dataset_ku_by_block_disorder/run_00325,0,1764551166.2975783,1764551235.12897
326,326,0,0.0014182360026743,1420559.642610108,3.0615363731165725e-11,1.0,0.0,0.0885692707874481,mumax_dataset_ku_by_block_disorder/run_00326/run_00326.mx3,mumax_dataset_ku_by_block_disorder/run_00326,0,1764551235.1331823,1764551305.2456956
327,327,0,0.0007571832183612,1372837.4385097926,3.1094725238699076e-11,1.0,0.0,0.0285737591714157,mumax_dataset_ku_by_block_disorder/run_00327/run_00327.mx3,mumax_dataset_ku_by_block_disorder/run_00327,0,1764551305.2499554,1764551374.8748755
328,328,0,0.0012984492044854,1431429.7703212888,3.082770443193359e-11,1.0,0.0,0.0786188007315464,mumax_dataset_ku_by_block_disorder/run_00328/run_00328.mx3,mumax_dataset_ku_by_block_disorder/run_00328,0,1764551374.879111,1764551441.6025643
329,329,0,0.0013808003013821,1443837.8363670022,3.119918553763447e-11,1.0,0.0,0.0132310033550739,mumax_dataset_ku_by_block_disorder/run_00329/run_00329.mx3,mumax_dataset_ku_by_block_disorder/run_00329,0,1764551441.606806,1764551512.3340576
330,330,0,0.0007641873693306,1412183.0228076894,3.075606310064459e-11,1.0,0.0,0.0478957866272676,mumax_dataset_ku_by_block_disorder/run_00330/run_00330.mx3,mumax_dataset_ku_by_block_disorder/run_00330,0,1764551512.3383403,1764551581.3326852
331,331,0,0.000424978015573,1382714.1893816807,3.1610894607022816e-11,1.0,0.0,0.0823844206318433,mumax_dataset_ku_by_block_disorder/run_00331/run_00331.mx3,mumax_dataset_ku_by_block_disorder/run_00331,0,1764551581.3369944,1764551656.5477726
332,332,0,0.0006330420672206,1425689.976375368,3.1103058608830337e-11,1.0,0.0,0.0668892449905038,mumax_dataset_ku_by_block_disorder/run_00332/run_00332.mx3,mumax_dataset_ku_by_block_disorder/run_00332,0,1764551656.552091,1764551723.9348366
333,333,0,0.0014840130792557,1377603.4316314033,3.1630098865511325e-11,1.0,0.0,0.1144760085002538,mumax_dataset_ku_by_block_disorder/run_00333/run_00333.mx3,mumax_dataset_ku_by_block_disorder/run_00333,0,1764551723.939639,1764551795.629274
334,334,0,0.0011142763074346,1379634.3526149306,3.0501817731058445e-11,1.0,0.0,0.1401711612772957,mumax_dataset_ku_by_block_disorder/run_00334/run_00334.mx3,mumax_dataset_ku_by_block_disorder/run_00334,0,1764551795.633728,1764551864.7317026
335,335,0,0.0011438568909125,1395785.8216141916,3.075179964801639e-11,1.0,0.0,0.0953813724303157,mumax_dataset_ku_by_block_disorder/run_00335/run_00335.mx3,mumax_dataset_ku_by_block_disorder/run_00335,0,1764551864.735921,1764551934.6590643
336,336,0,0.0005851919969995,1426063.0223501818,3.0808956608686715e-11,1.0,0.0,0.0739866424269192,mumax_dataset_ku_by_block_disorder/run_00336/run_00336.mx3,mumax_dataset_ku_by_block_disorder/run_00336,0,1764551934.6635482,1764552005.6817014
337,337,0,0.0003747881856353,1418511.7104864204,3.129908380450384e-11,1.0,0.0,0.0611976595510075,mumax_dataset_ku_by_block_disorder/run_00337/run_00337.mx3,mumax_dataset_ku_by_block_disorder/run_00337,0,1764552005.6861594,1764552092.26082
338,338,0,0.0008375671177136,1374681.4103118104,3.152656843520308e-11,1.0,0.0,0.0015571005141275,mumax_dataset_ku_by_block_disorder/run_00338/run_00338.mx3,mumax_dataset_ku_by_block_disorder/run_00338,0,1764552092.265212,1764552279.8394225
339,339,0,0.0006754521707195,1448170.2537171582,3.204053327742199e-11,1.0,0.0,0.0077330863094896,mumax_dataset_ku_by_block_disorder/run_00339/run_00339.mx3,mumax_dataset_ku_by_block_disorder/run_00339,0,1764552279.8445106,1764552351.7199574
340,340,0,0.0010911148052697,1384893.9759135356,3.1751006278604414e-11,1.0,0.0,0.0035683405119173,mumax_dataset_ku_by_block_disorder/run_00340/run_00340.mx3,mumax_dataset_ku_by_block_disorder/run_00340,0,1764552351.724496,1764552431.2388988
341,341,0,0.0012427834640576,1346611.927601984,3.135437131493425e-11,1.0,0.0,0.0968891588761649,mumax_dataset_ku_by_block_disorder/run_00341/run_00341.mx3,mumax_dataset_ku_by_block_disorder/run_00341,0,1764552431.2434642,1764552502.3723836
342,342,0,0.0005832370764885,1444065.885001375,3.059532640415394e-11,1.0,0.0,0.0859480631459179,mumax_dataset_ku_by_block_disorder/run_00342/run_00342.mx3,mumax_dataset_ku_by_block_disorder/run_00342,0,1764552502.3771412,1764552571.7096264
343,343,0,0.0002298099684422,1423349.511722996,3.141116230528069e-11,1.0,0.0,0.0526027385717074,mumax_dataset_ku_by_block_disorder/run_00343/run_00343.mx3,mumax_dataset_ku_by_block_disorder/run_00343,0,1764552571.7139945,1764552641.952474
344,344,0,0.000876087666904,1396146.0478694222,3.0154790038756384e-11,1.0,0.0,0.0106840790594253,mumax_dataset_ku_by_block_disorder/run_00344/run_00344.mx3,mumax_dataset_ku_by_block_disorder/run_00344,0,1764552641.957119,1764552711.417174
345,345,0,4.0418030999438746e-05,1334540.3962832578,3.201564443211624e-11,1.0,0.0,0.043948723009477,mumax_dataset_ku_by_block_disorder/run_00345/run_00345.mx3,mumax_dataset_ku_by_block_disorder/run_00345,0,1764552711.421548,1764552783.127138
346,346,0,0.0008462683200697,1408401.8626030197,3.068962768417002e-11,1.0,0.0,0.0401612286378938,mumax_dataset_ku_by_block_disorder/run_00346/run_00346.mx3,mumax_dataset_ku_by_block_disorder/run_00346,0,1764552783.1316905,1764552855.7047167
347,347,0,0.0007784970606871,1383336.9974427663,2.9876173414489586e-11,1.0,0.0,0.0610468084781186,mumax_dataset_ku_by_block_disorder/run_00347/run_00347.mx3,mumax_dataset_ku_by_block_disorder/run_00347,0,1764552855.7091017,1764552928.3503218
348,348,0,0.0004079870802889,1428811.338425727,3.0374516009955775e-11,1.0,0.0,0.0979975095622772,mumax_dataset_ku_by_block_disorder/run_00348/run_00348.mx3,mumax_dataset_ku_by_block_disorder/run_00348,0,1764552928.354811,1764552996.5695548
349,349,0,0.0013723206520632,1401715.5771081147,3.099832560794168e-11,1.0,0.0,0.1394386729588585,mumax_dataset_ku_by_block_disorder/run_00349/run_00349.mx3,mumax_dataset_ku_by_block_disorder/run_00349,0,1764552996.5741632,1764553065.4224763
350,350,0,0.0001423462713519,1464085.3886492455,3.1803139669885536e-11,1.0,0.0,0.1334606844449608,mumax_dataset_ku_by_block_disorder/run_00350/run_00350.mx3,mumax_dataset_ku_by_block_disorder/run_00350,0,1764553065.4271555,1764553135.4827442
351,351,0,0.0014735193652579,1432690.0639457596,3.166703518290493e-11,1.0,0.0,0.0086977063960103,mumax_dataset_ku_by_block_disorder/run_00351/run_00351.mx3,mumax_dataset_ku_by_block_disorder/run_00351,0,1764553135.48728,1764553207.28206
352,352,0,0.0009786963302001,1444514.3899214298,3.117941689640414e-11,1.0,0.0,0.1022842717946327,mumax_dataset_ku_by_block_disorder/run_00352/run_00352.mx3,mumax_dataset_ku_by_block_disorder/run_00352,0,1764553207.2867568,1764553277.9193742
353,353,0,0.0004140892838657,1413768.7470753232,3.095996216479243e-11,1.0,0.0,0.1436666633086883,mumax_dataset_ku_by_block_disorder/run_00353/run_00353.mx3,mumax_dataset_ku_by_block_disorder/run_00353,0,1764553277.924062,1764553348.1027892
354,354,0,0.0014336670495424,1441078.3726254415,3.187679172308303e-11,1.0,0.0,0.0525126528774181,mumax_dataset_ku_by_block_disorder/run_00354/run_00354.mx3,mumax_dataset_ku_by_block_disorder/run_00354,0,1764553348.1073475,1764553421.7412815
355,355,0,0.0005208073719504,1353596.1548000905,3.1074963837354157e-11,1.0,0.0,0.1227220057249195,mumax_dataset_ku_by_block_disorder/run_00355/run_00355.mx3,mumax_dataset_ku_by_block_disorder/run_00355,0,1764553421.7457771,1764553499.4158368
356,356,0,0.0006139772483006,1401979.2967362318,3.036406776303527e-11,1.0,0.0,0.1012210601362633,mumax_dataset_ku_by_block_disorder/run_00356/run_00356.mx3,mumax_dataset_ku_by_block_disorder/run_00356,0,1764553499.4209542,1764553570.6584268
357,357,0,0.0012117836838606,1399035.0152046604,3.0974353609668976e-11,1.0,0.0,0.1390513726585052,mumax_dataset_ku_by_block_disorder/run_00357/run_00357.mx3,mumax_dataset_ku_by_block_disorder/run_00357,0,1764553570.6627991,1764553637.7079356
358,358,0,0.0011674314760048,1351252.8578800464,3.039687642577292e-11,1.0,0.0,0.0739378802209576,mumax_dataset_ku_by_block_disorder/run_00358/run_00358.mx3,mumax_dataset_ku_by_block_disorder/run_00358,0,1764553637.712608,1764553721.393359
359,359,0,0.0013156565798876,1412385.8539092068,3.234155710516257e-11,1.0,0.0,0.0033631462520672,mumax_dataset_ku_by_block_disorder/run_00359/run_00359.mx3,mumax_dataset_ku_by_block_disorder/run_00359,0,1764553721.397893,1764553793.628867
360,360,0,0.0013503274378835,1448542.3950222395,3.0888611984229746e-11,1.0,0.0,0.0056385282666552,mumax_dataset_ku_by_block_disorder/run_00360/run_00360.mx3,mumax_dataset_ku_by_block_disorder/run_00360,0,1764553793.6336615,1764553866.9380014
361,361,0,0.0011364358812844,1400951.7527901432,3.1469044268302054e-11,1.0,0.0,0.0168306414368993,mumax_dataset_ku_by_block_disorder/run_00361/run_00361.mx3,mumax_dataset_ku_by_block_disorder/run_00361,0,1764553866.9425864,1764553937.195336
362,362,0,0.0009312293961158,1422751.886754242,3.0498593406673067e-11,1.0,0.0,0.0176360265319143,mumax_dataset_ku_by_block_disorder/run_00362/run_00362.mx3,mumax_dataset_ku_by_block_disorder/run_00362,0,1764553937.1999266,1764554013.2438934
363,363,0,0.0008051251902379,1383847.41870542,3.2323062213739245e-11,1.0,0.0,0.0860976269337012,mumax_dataset_ku_by_block_disorder/run_00363/run_00363.mx3,mumax_dataset_ku_by_block_disorder/run_00363,0,1764554013.2488625,1764554087.4633944
364,364,0,0.0005234358293926,1426898.0870035903,3.100319308998231e-11,1.0,0.0,0.0877268615411929,mumax_dataset_ku_by_block_disorder/run_00364/run_00364.mx3,mumax_dataset_ku_by_block_disorder/run_00364,0,1764554087.4680438,1764554157.517688
365,365,0,0.0003946441644664,1420866.564953928,3.106405643621087e-11,1.0,0.0,0.0588219906690561,mumax_dataset_ku_by_block_disorder/run_00365/run_00365.mx3,mumax_dataset_ku_by_block_disorder/run_00365,0,1764554157.522632,1764554227.63115
366,366,0,0.0006511687822581,1394860.2029371625,3.0681266396269414e-11,1.0,0.0,0.1185805415365575,mumax_dataset_ku_by_block_disorder/run_00366/run_00366.mx3,mumax_dataset_ku_by_block_disorder/run_00366,0,1764554227.635981,1764554295.3362656
367,367,0,0.0004022777076137,1379894.7567709482,3.1635961424212683e-11,1.0,0.0,0.0128619127658891,mumax_dataset_ku_by_block_disorder/run_00367/run_00367.mx3,mumax_dataset_ku_by_block_disorder/run_00367,0,1764554295.3411083,1764554366.9087806
368,368,0,0.0001936640222115,1454210.307937355,3.1313456510724114e-11,1.0,0.0,0.1408859912032783,mumax_dataset_ku_by_block_disorder/run_00368/run_00368.mx3,mumax_dataset_ku_by_block_disorder/run_00368,0,1764554366.9133809,1764554438.761258
369,369,0,0.0009327883145635,1360802.6600434324,3.103826952993931e-11,1.0,0.0,0.088179480771592,mumax_dataset_ku_by_block_disorder/run_00369/run_00369.mx3,mumax_dataset_ku_by_block_disorder/run_00369,0,1764554438.766057,1764554506.9869194
370,370,0,0.0007590536370883,1381634.0172580716,3.1582674552835546e-11,1.0,0.0,0.1403560867505351,mumax_dataset_ku_by_block_disorder/run_00370/run_00370.mx3,mumax_dataset_ku_by_block_disorder/run_00370,0,1764554506.9915855,1764554578.3314712
